srcStateName,City,srcYear,Amount invested for building houses under Pradhan Mantri Awas Yojana,Amount sanctioned for building houses under Pradhan Mantri Awas Yojana,Amount released for building houses under Pradhan Mantri Awas Yojana,Houses sanctioned under Pradhan Mantri Awas Yojana mission,Houses grounded under Pradhan Mantri Awas Yojana mission,Houses completed construction under Pradhan Mantri Awas Yojana mission,YearCode,Year
Himachal Pradesh,Rohru,2021,4.6,0.54,0.44,28,23,23,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Langate,2021,29.57,7.7,1.68,513,292,1,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Chanda Pora,2021,0.17,0.01,0.01,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Kalakote,2021,14.75,4.68,0.63,309,300,114,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Kursu Padshahi Bagh (Partly),2021,0.28,0.05,0.05,2,2,2,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Bot-Kote,2021,0.08,0.01,0.01,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Thatri,2021,2.71,0.89,0.24,59,41,0,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Nagni,2021,0.1,0.02,0.02,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Dosala,2021,0.88,0.17,0.17,7,7,7,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Nagrota,2021,0.12,0.01,0.01,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Kupwara,2021,53.41,13.78,3.72,931,792,145,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Handwara,2021,74.8,19.3,6.6,1300,1117,172,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Sopore,2021,199.46,50.45,13.46,3444,2289,723,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Watergam,2021,39.03,9.96,3.0,680,435,58,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Pattan,2021,28.86,7.49,1.04,503,251,8,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Baramula,2021,107.29,29.92,9.96,2058,1756,599,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Uri,2021,19.2,4.74,1.59,334,304,83,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Kunzer,2021,11.47,3.0,0.62,200,108,1,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Gulmarg,2021,0.31,0.03,0.03,2,2,2,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Bandipora,2021,60.3,14.87,3.54,1043,594,122,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Hajin,2021,25.01,6.41,1.33,434,222,32,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Sumbal,2021,48.17,11.94,3.12,838,501,116,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Srinagar,2021,919.24,243.23,33.1,16298,4882,1349,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Badami Bagh,2021,0.48,0.05,0.05,3,3,3,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Ganderbal,2021,27.56,7.15,2.27,480,267,36,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Magam,2021,23.62,6.12,1.0,411,99,11,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Beerwah,2021,21.48,5.56,1.73,374,296,12,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Khansahib,2021,12.36,2.93,0.77,214,149,32,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Badgam,2021,48.86,12.41,3.46,849,506,129,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Chadoora,2021,10.9,2.58,0.7,189,105,36,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Charar-I-Sharief,2021,12.63,3.08,1.03,220,170,46,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Pampore,2021,9.45,2.3,0.49,163,74,13,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Khrew,2021,17.53,4.35,1.15,300,197,19,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Awantipora,2021,8.43,2.13,0.5,147,93,17,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Tral,2021,20.84,5.4,1.46,363,271,16,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Pulwama,2021,35.22,9.0,3.34,614,337,133,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Shupiyan,2021,39.42,9.3,3.14,681,500,207,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Pahalgam,2021,28.74,7.52,0.65,501,81,0,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Aishmuquam,2021,22.78,5.77,0.5,399,137,22,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Bijbehara,2021,38.45,9.57,2.44,657,381,256,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Mattan,2021,17.68,4.57,0.4,305,117,4,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Anantnag,2021,94.18,24.75,6.41,1663,1046,264,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Achabal,2021,12.19,3.17,0.8,211,143,9,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Seer Hamdan,2021,24.08,6.22,1.11,419,135,9,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Shangus,2021,0.16,0.03,0.03,2,2,2,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Kokernag,2021,21.92,5.71,0.9,382,292,70,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Qazigund,2021,12.45,3.25,1.06,216,150,8,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Dooru Verinag,2021,41.33,10.61,2.46,708,445,90,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Kulgam,2021,33.89,8.19,1.22,579,196,60,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Frisal,2021,8.75,2.19,0.69,152,112,12,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Yaripora,2021,21.36,5.29,0.6,370,108,28,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Devsar,2021,17.54,4.35,1.66,298,248,28,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Doda,2021,22.68,7.36,2.61,493,370,105,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Bhaderwah,2021,36.2,9.75,1.53,652,375,174,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Banihal,2021,14.12,3.61,0.89,242,149,19,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Ramban,2021,7.89,2.72,0.84,181,131,60,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Batote,2021,10.95,2.66,0.78,180,146,28,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Kishtwar,2021,20.01,5.46,1.0,373,161,72,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Udhampur,2021,48.66,16.84,4.77,1128,457,84,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Chenani,2021,1.29,0.42,0.05,28,50,31,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Ramnagar,2021,16.9,5.52,1.1,368,280,86,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Reasi,2021,13.85,4.18,0.71,284,140,19,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Katra,2021,7.42,2.42,0.62,162,102,2,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Punch,2021,18.46,6.03,1.84,402,284,141,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Surankote,2021,13.83,4.51,1.15,300,155,21,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Thanamandi,2021,10.62,2.87,0.61,189,114,13,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Rajauri,2021,39.72,11.83,3.47,796,524,154,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Nowshera,2021,7.73,2.49,0.5,169,158,45,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Sunderbani,2021,5.83,1.83,0.4,125,86,5,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Jourian,2021,5.1,1.67,0.37,111,62,4,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Akhnoor,2021,11.36,3.38,0.75,226,119,10,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Khour,2021,18.92,6.8,1.72,454,393,86,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Jammu,2021,243.16,49.2,8.92,3229,1513,681,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Jammu Cantt.,2021,1.62,0.09,0.09,5,5,5,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Ghomanhasan,2021,8.32,2.96,0.61,198,97,5,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,R.S. Pora,2021,19.01,6.82,2.48,454,373,202,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Bishnah,2021,17.57,5.86,1.59,392,244,22,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Arnia,2021,12.41,4.14,0.89,276,253,98,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Bari Brahmna,2021,7.49,2.22,0.65,147,97,9,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Vijaypur,2021,5.51,1.76,0.5,117,75,8,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Samba,2021,18.42,6.78,1.34,454,254,108,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Ramgarh,2021,10.57,3.71,1.12,248,211,35,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Billawar,2021,10.66,3.43,0.91,229,332,155,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Bashohli,2021,9.37,3.19,1.01,216,454,367,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Lakhanpur,2021,1.95,0.61,0.08,41,13,1,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Kathua,2021,38.0,13.94,3.87,944,596,247,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Parole,2021,9.53,3.54,1.05,236,791,607,2021,"Calendar Year (Jan - Dec), 2021"
Jammu and Kashmir,Hiranagar,2021,13.36,4.54,1.41,307,222,14,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Nagar Uttari,2021,82.91,34.29,26.43,2285,2119,696,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Domchanch,2021,36.86,15.27,11.53,1018,926,20,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Dhanvar,2021,0.1,0.02,0.02,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Telodih,2021,0.25,0.02,0.02,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Ratanpur,2021,0.06,0.02,0.02,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Lalpur,2021,0.1,0.03,0.03,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Mahagama,2021,0.48,0.1,0.1,6,6,6,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Barharwa,2021,18.11,7.46,5.84,496,488,28,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Bokaro,2021,10.65,1.01,1.01,55,55,55,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Kala Pather,2021,0.15,0.02,0.02,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Narayanpur,2021,0.13,0.02,0.02,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Tentulia,2021,2.38,0.29,0.29,14,14,14,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Satanpur,2021,0.08,0.03,0.03,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Chatarpur,2021,28.61,11.85,4.54,790,734,0,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Jhinkpani (CT),2021,0.1,0.01,0.01,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Majhion,2021,100.33,41.57,31.51,2771,2688,1393,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Garhwa,2021,155.52,43.33,31.01,2940,2362,1621,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Chatra,2021,39.07,16.15,11.98,1077,1696,1235,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Koderma,2021,42.99,16.41,11.8,1094,978,733,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Jhumri Tilaiya,2021,218.78,72.27,51.29,4883,4252,2009,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Giridih,2021,373.55,150.15,99.31,10000,10051,3555,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Deoghar,2021,568.91,177.52,122.16,12043,11095,6589,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Madhupur,2021,104.89,38.45,27.94,2583,2362,1379,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Godda,2021,140.22,54.19,39.81,3575,3508,1712,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Sahibganj,2021,114.46,36.7,27.82,2475,2177,1491,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Rajmahal,2021,41.67,17.24,13.5,1150,1141,969,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Pakur,2021,135.99,36.43,22.23,2510,1890,1031,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Dhanbad,2021,1475.79,292.46,227.36,17928,14702,8498,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Chirkunda,2021,161.47,17.47,9.93,1329,684,544,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Phusro,2021,12.22,4.32,5.15,285,401,370,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Chas,2021,395.61,124.52,96.18,7882,7009,4539,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Lohardaga,2021,265.37,83.72,63.85,5627,5618,3088,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Mango,2021,189.04,39.76,21.25,2636,825,726,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Jamshedpur,2021,1302.92,224.4,113.36,14368,2296,2161,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Jugsalai,2021,18.52,2.36,0.81,158,62,62,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Chakulia,2021,105.28,29.93,21.72,2055,1836,1298,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Hussainabad,2021,91.11,32.31,20.24,2254,1815,827,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Bishrampur,2021,123.86,51.05,40.53,3405,3303,1309,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Medininagar (Daltonganj),2021,238.16,44.53,30.44,3189,2211,1546,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Latehar,2021,232.08,35.56,20.5,2644,1816,1242,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Hazaribag,2021,333.64,81.52,63.34,5364,5353,3295,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Ramgarh Cantonment,2021,163.14,62.66,49.09,4169,3758,1204,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Basukinath,2021,65.87,27.29,21.77,1819,1819,1116,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Dumka,2021,67.4,25.6,18.3,1706,1520,1065,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Jamtara,2021,104.13,41.31,29.5,2749,2459,1334,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Mihijam,2021,64.1,16.05,7.8,1067,1425,930,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Ranchi,2021,4538.11,677.21,388.38,43979,21388,13800,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Bundu,2021,63.18,16.64,11.07,1124,957,596,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Khunti,2021,131.61,38.26,24.77,2690,2060,1646,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Gumla,2021,205.64,79.92,54.45,5349,5851,3571,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Simdega,2021,138.3,48.5,36.47,3273,2756,1968,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Chakardharpur,2021,175.93,49.94,26.08,3329,2154,1715,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Chaibasa,2021,143.97,34.39,20.25,2365,1673,1076,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Adityapur,2021,535.39,115.84,38.49,7586,7565,1128,2021,"Calendar Year (Jan - Dec), 2021"
Jharkhand,Seraikela,2021,23.78,7.76,5.8,515,751,632,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Pulakeshinagar,2021,35.83,7.56,,504,0,0,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Naganur,2021,37.72,15.38,5.56,1025,983,642,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Boragaon,2021,16.2,6.43,1.68,427,418,188,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Examba,2021,25.88,10.06,3.29,671,609,268,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kabbur,2021,14.82,5.58,1.3,370,346,171,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Ugar Khurd,2021,16.94,6.57,1.24,437,308,151,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Shedbal,2021,26.75,10.14,2.2,676,584,205,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Ainapur,2021,10.01,3.8,0.99,253,246,168,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Chinchali,2021,37.87,14.04,5.37,933,925,814,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kankanawadi,2021,25.77,9.71,3.4,647,531,398,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Harugeri,2021,33.55,12.96,3.35,865,865,498,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Mugalkhod,2021,21.43,8.12,2.56,541,538,278,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kallolli,2021,14.67,5.87,2.13,391,377,262,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Mallapur (P.G.),2021,16.46,6.14,1.35,410,377,249,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Arabhavi,2021,20.8,9.23,3.38,615,597,477,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,M.K.Hubli,2021,16.18,6.34,1.74,420,379,221,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kittur,2021,7.83,2.58,0.83,175,160,85,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Manolli (Munavalli),2021,15.58,6.0,2.05,399,390,112,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Belagali,2021,22.88,9.41,3.14,627,598,269,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kamatgi,2021,29.67,11.84,4.31,788,781,395,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Aminagad,2021,22.33,8.57,2.74,575,523,227,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Chadchan,2021,47.61,19.82,4.24,1323,1098,478,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Almel,2021,81.68,33.81,9.88,2253,2041,1477,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Devara Hippargi,2021,54.72,22.52,7.53,1499,1422,521,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kolhar (Old),2021,37.18,14.65,2.37,974,385,219,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Nidagundi,2021,31.04,12.78,2.13,852,615,332,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Managuli,2021,40.28,15.96,4.06,1064,787,434,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Nalatawad,2021,30.95,12.66,1.91,844,763,527,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Maski,2021,30.38,12.06,3.7,802,616,297,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Hatti (CT),2021,19.36,7.26,,484,193,3,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kowtal,2021,12.6,4.73,0.16,315,79,6,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Sirwar,2021,38.98,15.87,4.84,1057,1057,342,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Turvihal,2021,13.25,5.27,1.69,351,350,202,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Balganur,2021,12.83,5.24,1.76,349,349,133,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kuknoor,2021,36.01,13.57,3.45,894,890,458,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kanakgiri,2021,29.38,11.13,2.93,741,566,240,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Karatgi,2021,37.01,12.83,3.92,844,820,366,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Tawargera,2021,37.92,14.87,4.31,991,960,463,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Jali,2021,3.55,1.4,0.25,93,81,38,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Guttal,2021,49.99,19.71,5.51,1312,1123,549,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Hagaribommanahalli,2021,47.23,15.47,4.36,1017,609,338,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Mariyammanahalli,2021,50.43,19.52,3.79,1301,609,529,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kurugodu,2021,31.84,12.44,4.42,826,741,390,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kudathini,2021,17.06,6.67,2.58,443,420,278,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kurekuppa,2021,20.96,8.25,2.59,549,483,302,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Nayakanahatti,2021,43.82,18.7,3.82,1246,959,753,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Malebennur,2021,16.17,6.16,1.34,410,350,174,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kaapu,2021,16.75,6.36,1.85,418,410,209,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Chandapura,2021,37.4,4.49,3.11,236,165,162,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Hebbagodi,2021,62.41,8.18,5.19,459,427,341,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Bommasandra,2021,25.69,2.99,1.69,172,141,114,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Attibele,2021,48.03,5.73,4.16,304,293,254,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Jigani,2021,47.05,6.25,4.01,360,313,270,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Belluru,2021,1.32,0.5,,33,33,0,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kotekara,2021,10.71,2.58,0.95,164,164,102,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Vittal,2021,9.43,3.32,0.9,225,224,105,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kembhavi,2021,38.47,14.32,5.65,954,914,205,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Bhagyanagar,2021,26.35,10.34,2.86,689,689,250,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kekkera,2021,103.76,42.98,14.41,2865,2443,703,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Bidadi,2021,76.58,24.76,5.68,1648,1007,669,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Nipani,2021,185.84,51.69,6.38,3418,702,409,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Sadalgi,2021,93.81,26.55,2.08,1765,721,311,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Chikodi,2021,60.96,19.39,5.84,1287,1284,654,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Athni,2021,90.44,21.9,3.34,1444,558,413,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kudchi,2021,122.69,36.55,5.41,2436,880,245,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Raybag,2021,108.13,30.53,5.02,2035,743,312,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Mudalgi,2021,109.89,26.76,1.67,1784,352,331,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Konnur,2021,23.98,9.41,2.62,630,618,289,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Gokak Falls,2021,0.12,0.03,0.03,1,1,1,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Gokak,2021,116.15,36.33,10.17,2406,2278,743,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Sankeshwar,2021,116.01,28.22,2.91,1888,537,360,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Hukeri,2021,18.38,6.42,2.46,418,337,228,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Belagavi,2021,692.02,157.5,71.33,8876,4123,3446,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Belgaum Cantonment (CB),2021,2.07,0.61,0.08,39,4,4,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Khanapur,2021,58.31,16.85,3.69,1113,632,256,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Bail Hongal,2021,91.79,25.18,4.03,1655,658,373,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Saundatti-Yellamma,2021,93.74,24.8,3.09,1648,543,358,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Ramdurg,2021,63.35,20.31,7.34,1349,1282,392,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Mahalingpur,2021,69.71,20.59,4.78,1367,743,444,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Terdal,2021,83.52,29.95,8.34,1998,1680,778,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Jamkhandi,2021,120.16,30.95,7.0,2054,1153,496,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Rabkavi Banhatti,2021,115.69,34.77,7.71,2317,1377,636,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Bilgi,2021,89.05,32.34,13.76,2155,1566,843,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Mudhol,2021,67.36,22.03,9.27,1458,1415,526,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Kerur,2021,70.34,19.73,3.89,1315,797,270,2021,"Calendar Year (Jan - Dec), 2021"
Karnataka,Badami,2021,44.8,12.39,2.99,823,545,214,2021,"Calendar Year (Jan - Dec), 2021"
