srcStateName,City,Year,StateCode,StateName,IntermediateRatio
Maharashtra,Nandura,2021,27,MAHARASHTRA,1
Andhra Pradesh,Kannuru,2021,28,ANDHRA PRADESH,1
Chhattisgarh,Kirandul,2021,22,CHHATTISGARH,1
Tamil Nadu,Chinnavedampatti,2021,33,TAMIL NADU,1
Kerala,Parappanangadi,2021,32,KERALA,1
Bihar,Warisaliganj,2021,10,BIHAR,1
Andhra Pradesh,Machilipatnam,2021,28,ANDHRA PRADESH,1
Arunachal Pradesh,Itanagar,2021,12,ARUNACHAL PRADESH,1
Puducherry,Neravy,2021,34,PUDUCHERRY,1
Punjab,Bhagta Bhai Ka,2021,3,PUNJAB,1
Madhya Pradesh,Piploda,2021,23,MADHYA PRADESH,1
West Bengal,Old Malda,2021,19,WEST BENGAL,1
Gujarat,Maretha,2021,24,GUJARAT,1
Rajasthan,Ratangarh,2021,8,RAJASTHAN,1
Uttar Pradesh,Auras,2021,9,UTTAR PRADESH,1
Tamil Nadu,Kanagavallipuram,2021,33,TAMIL NADU,1
Maharashtra,Vabhave- Vaibhavwadi,2021,27,MAHARASHTRA,1
Haryana,Dhana,2021,6,HARYANA,1
Andhra Pradesh,Gajapathinagaram,2021,28,ANDHRA PRADESH,1
Chhattisgarh,Lailunga,2021,22,CHHATTISGARH,1
Punjab,Dina Nagar,2021,3,PUNJAB,1
Chhattisgarh,Durg,2021,22,CHHATTISGARH,1
Madhya Pradesh,Kotma,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Godavarru,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Pudivalasa,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Kariapatti,2021,33,TAMIL NADU,1
Madhya Pradesh,Badawada,2021,23,MADHYA PRADESH,1
Tamil Nadu,Vengampudur,2021,33,TAMIL NADU,1
Andhra Pradesh,Cherukuwada,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Yerraguntla,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Veerakeralam,2021,33,TAMIL NADU,1
Rajasthan,Kuchera,2021,8,RAJASTHAN,1
Uttar Pradesh,Lakhimpur,2021,9,UTTAR PRADESH,1
Rajasthan,Beelwa Kalan,2021,8,RAJASTHAN,1
Maharashtra,Talegaon Dabhade,2021,27,MAHARASHTRA,1
Uttar Pradesh,Hastinapur,2021,9,UTTAR PRADESH,1
West Bengal,Kamarhati,2021,19,WEST BENGAL,1
Andhra Pradesh,Dendluru,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Sakit,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Balrampur,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Vemuru,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Naidupeta,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Gopannapalem,2021,28,ANDHRA PRADESH,1
Karnataka,Guttal,2021,29,KARNATAKA,1
Tamil Nadu,Arimalam,2021,33,TAMIL NADU,1
Tamil Nadu,Arachalur,2021,33,TAMIL NADU,1
Maharashtra,Nere,2021,27,MAHARASHTRA,1
Jharkhand,Chakardharpur,2021,20,JHARKHAND,1
Tamil Nadu,Madukkur,2021,33,TAMIL NADU,1
Uttar Pradesh,Robertsganj,2021,9,UTTAR PRADESH,1
Maharashtra,Jalna,2021,27,MAHARASHTRA,1
Chhattisgarh,Tumgaon,2021,22,CHHATTISGARH,1
Odisha,Bellaguntha,2021,21,ODISHA,1
Tamil Nadu,Poondi,2021,33,TAMIL NADU,1
Tamil Nadu,Karthikayapuram,2021,33,TAMIL NADU,1
Maharashtra,Latur,2021,27,MAHARASHTRA,1
Maharashtra,Ambegaon Khu.,2021,27,MAHARASHTRA,1
Andhra Pradesh,Gandepalli,2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Sausar,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Khargupur,2021,9,UTTAR PRADESH,1
Karnataka,Jagalur,2021,29,KARNATAKA,1
Gujarat,Dasharath,2021,24,GUJARAT,1
Uttar Pradesh,Lucknow,2021,9,UTTAR PRADESH,1
Madhya Pradesh,Namli,2021,23,MADHYA PRADESH,1
Maharashtra,Waduj,2021,27,MAHARASHTRA,1
Gujarat,Rayasan (OG),2021,24,GUJARAT,1
Punjab,Cheema,2021,3,PUNJAB,1
Assam,Sonari,2021,18,ASSAM,1
Tamil Nadu,Karungali,2021,33,TAMIL NADU,1
Madhya Pradesh,Jeron Khalsa,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Sumerpur,2021,9,UTTAR PRADESH,1
West Bengal,Kesabpur,2021,19,WEST BENGAL,1
Maharashtra,Phaltan,2021,27,MAHARASHTRA,1
Telangana,Kodangal,2021,36,TELANGANA,1
Maharashtra,Karjat,2021,27,MAHARASHTRA,1
Tamil Nadu,Arumanai,2021,33,TAMIL NADU,1
Karnataka,Gauribidanur,2021,29,KARNATAKA,1
Uttar Pradesh,Nanpara,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Nagari,2021,28,ANDHRA PRADESH,1
Nagaland,Tuli,2021,13,NAGALAND,1
Karnataka,Mudigere,2021,29,KARNATAKA,1
Andhra Pradesh,Puttaparthi,2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Dhamnod,2021,23,MADHYA PRADESH,1
Karnataka,Ramdurg,2021,29,KARNATAKA,1
West Bengal,Madhyamgram,2021,19,WEST BENGAL,1
Assam,No.2 Goreswar,2021,18,ASSAM,1
Gujarat,Santej,2021,24,GUJARAT,1
Andhra Pradesh,Mydukur,2021,28,ANDHRA PRADESH,1
Rajasthan,Sikar,2021,8,RAJASTHAN,1
Maharashtra,Shivane,2021,27,MAHARASHTRA,1
Maharashtra,Nilanga,2021,27,MAHARASHTRA,1
Gujarat,Dholka,2021,24,GUJARAT,1
Tamil Nadu,Hanumanthaputheri,2021,33,TAMIL NADU,1
Rajasthan,Raisinghnagar,2021,8,RAJASTHAN,1
Karnataka,Tawargera,2021,29,KARNATAKA,1
Tamil Nadu,Samalapuram,2021,33,TAMIL NADU,1
Tamil Nadu,Adikaratti,2021,33,TAMIL NADU,1
Kerala,Thiruvankulam (CT),2021,32,KERALA,1
Tamil Nadu,Ilampillai,2021,33,TAMIL NADU,1
Maharashtra,Nandivali,2021,27,MAHARASHTRA,1
Gujarat,Ode,2021,24,GUJARAT,1
Karnataka,Anekal,2021,29,KARNATAKA,1
Maharashtra,Manjlegaon,2021,27,MAHARASHTRA,1
Bihar,Daudnagar,2021,10,BIHAR,1
Gujarat,Dabhoda,2021,24,GUJARAT,1
Tamil Nadu,Vippedu,2021,33,TAMIL NADU,1
Gujarat,Chela,2021,24,GUJARAT,1
Rajasthan,Salpuri,2021,8,RAJASTHAN,1
Andhra Pradesh,Palasa Kasibugga,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Badlapur,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Joya,2021,9,UTTAR PRADESH,1
Rajasthan,Champapura,2021,8,RAJASTHAN,1
Andhra Pradesh,Samalkota,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Kadayampatti,2021,33,TAMIL NADU,1
Tamil Nadu,Punjaipuliampatti,2021,33,TAMIL NADU,1
Rajasthan,Bagru,2021,8,RAJASTHAN,1
Gujarat,Gondal,2021,24,GUJARAT,1
Nagaland,Mon,2021,13,NAGALAND,1
Rajasthan,Nohar,2021,8,RAJASTHAN,1
Bihar,Naubatpur,2021,10,BIHAR,1
Tamil Nadu,Karumandi Chellipalayam,2021,33,TAMIL NADU,1
Gujarat,Pardi Kanade,2021,24,GUJARAT,1
Maharashtra,Parola,2021,27,MAHARASHTRA,1
Uttar Pradesh,Budhana,2021,9,UTTAR PRADESH,1
Jharkhand,Godda,2021,20,JHARKHAND,1
Gujarat,Umbergaon INA,2021,24,GUJARAT,1
Rajasthan,Ganwar Jatan,2021,8,RAJASTHAN,1
Telangana,Nagarkurnool,2021,36,TELANGANA,1
Chhattisgarh,Bhilai Charoda,2021,22,CHHATTISGARH,1
West Bengal,Bangaon,2021,19,WEST BENGAL,1
Maharashtra,Ghotawade,2021,27,MAHARASHTRA,1
Karnataka,Challakere,2021,29,KARNATAKA,1
Gujarat,Bhayli,2021,24,GUJARAT,1
Tamil Nadu,Nazerath,2021,33,TAMIL NADU,1
Tamil Nadu,Coimbatore,2021,33,TAMIL NADU,1
Maharashtra,Jafrabad,2021,27,MAHARASHTRA,1
Odisha,Digapahandi,2021,21,ODISHA,1
Uttarakhand,Tilwara,2021,5,UTTARAKHAND,1
Karnataka,Naregal,2021,29,KARNATAKA,1
Tamil Nadu,Melnallathur,2021,33,TAMIL NADU,1
Andhra Pradesh,Srungavruksham,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Babugarh,2021,9,UTTAR PRADESH,1
Tamil Nadu,Meenambakkam,2021,33,TAMIL NADU,1
Maharashtra,Pimple Gurav,2021,27,MAHARASHTRA,1
Rajasthan,Sanchore,2021,8,RAJASTHAN,1
Karnataka,Shrirangapattana,2021,29,KARNATAKA,1
Tamil Nadu,Sivagangai,2021,33,TAMIL NADU,1
Chhattisgarh,Sargaon,2021,22,CHHATTISGARH,1
Maharashtra,Shikrapur,2021,27,MAHARASHTRA,1
Tamil Nadu,Bhuvanagiri,2021,33,TAMIL NADU,1
Maharashtra,Gondiya,2021,27,MAHARASHTRA,1
Tamil Nadu,Mathigiri,2021,33,TAMIL NADU,1
Madhya Pradesh,Piplanarayanwar,2021,23,MADHYA PRADESH,1
Odisha,Ganjam,2021,21,ODISHA,1
Andhra Pradesh,Bapatla,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Sirkali,2021,33,TAMIL NADU,1
Bihar,Mirganj,2021,10,BIHAR,1
Tamil Nadu,Kalambur,2021,33,TAMIL NADU,1
Telangana,Bandlaguda Jagir,2021,36,TELANGANA,1
Tamil Nadu,Palani Chettipatti,2021,33,TAMIL NADU,1
Maharashtra,Patan,2021,27,MAHARASHTRA,1
Kerala,Vilappil (CT),2021,32,KERALA,1
Chhattisgarh,Korba,2021,22,CHHATTISGARH,1
Uttar Pradesh,Mahul Khas,2021,9,UTTAR PRADESH,1
Maharashtra,Dehu Road(CB),2021,27,MAHARASHTRA,1
Maharashtra,Ghera Purandar,2021,27,MAHARASHTRA,1
Uttar Pradesh,Himmat Nagar,2021,9,UTTAR PRADESH,1
West Bengal,Nabadiganta Industrial Township,2021,19,WEST BENGAL,1
Tamil Nadu,Senthamangalam,2021,33,TAMIL NADU,1
Nagaland,Peren,2021,13,NAGALAND,1
Jammu and Kashmir,Ramgarh,2021,1,JAMMU AND KASHMIR,1
Andhra Pradesh,Purushottapatnam,2021,28,ANDHRA PRADESH,1
Karnataka,Hebbagodi,2021,29,KARNATAKA,1
Gujarat,Okha,2021,24,GUJARAT,1
Gujarat,Kalali,2021,24,GUJARAT,1
Tamil Nadu,Kattupakkam,2021,33,TAMIL NADU,1
Andhra Pradesh,Achanta,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Thukkivakam (Rural),2021,28,ANDHRA PRADESH,1
Assam,Haflong,2021,18,ASSAM,1
Tamil Nadu,Kamuthi,2021,33,TAMIL NADU,1
Maharashtra,Kirkitwadi,2021,27,MAHARASHTRA,1
Maharashtra,Tumsar,2021,27,MAHARASHTRA,1
Rajasthan,Naya Sajara,2021,8,RAJASTHAN,1
Tamil Nadu,Othakalmandapam,2021,33,TAMIL NADU,1
Gujarat,Ghanteshvar,2021,24,GUJARAT,1
Madhya Pradesh,Nepanagar,2021,23,MADHYA PRADESH,1
Gujarat,Panoli (INA),2021,24,GUJARAT,1
Jharkhand,Jhinkpani (CT),2021,20,JHARKHAND,1
Uttar Pradesh,Jalpura,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Ramnagar(NP),2021,9,UTTAR PRADESH,1
Punjab,Shahkot,2021,3,PUNJAB,1
Maharashtra,Risod,2021,27,MAHARASHTRA,1
Maharashtra,Kudal,2021,27,MAHARASHTRA,1
Madhya Pradesh,Bhavra,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Thullur,2021,28,ANDHRA PRADESH,1
Jharkhand,Jamtara,2021,20,JHARKHAND,1
Karnataka,Narasimharajapura,2021,29,KARNATAKA,1
Jharkhand,Kala Pather,2021,20,JHARKHAND,1
Rajasthan,Nadbai,2021,8,RAJASTHAN,1
Haryana,Gwaliar,2021,6,HARYANA,1
Uttar Pradesh,Allapur,2021,9,UTTAR PRADESH,1
Himachal Pradesh,Arki,2021,2,HIMACHAL PRADESH,1
Uttar Pradesh,Aminagar Sarai,2021,9,UTTAR PRADESH,1
Kerala,Kottayam,2021,32,KERALA,1
Andhra Pradesh,Chillakallu,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Mappedu,2021,33,TAMIL NADU,1
Tamil Nadu,Pudupalayam,2021,33,TAMIL NADU,1
Uttar Pradesh,Hasanpur,2021,9,UTTAR PRADESH,1
Karnataka,Jevargi,2021,29,KARNATAKA,1
Tamil Nadu,Cheyyur,2021,33,TAMIL NADU,1
Haryana,Loharu,2021,6,HARYANA,1
Assam,Nazira,2021,18,ASSAM,1
Tamil Nadu,Ganguvarpatti,2021,33,TAMIL NADU,1
Bihar,Dinapur Nizamat,2021,10,BIHAR,1
Chhattisgarh,Wadrafnagar,2021,22,CHHATTISGARH,1
Andhra Pradesh,Govada,2021,28,ANDHRA PRADESH,1
Punjab,Sahnewal,2021,3,PUNJAB,1
Rajasthan,Hathod,2021,8,RAJASTHAN,1
Uttar Pradesh,Chilkana Sultanpur,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Azamgarh,2021,9,UTTAR PRADESH,1
Karnataka,Basavakalyan,2021,29,KARNATAKA,1
Uttar Pradesh,Mailani,2021,9,UTTAR PRADESH,1
Gujarat,Savli,2021,24,GUJARAT,1
Uttar Pradesh,Oran,2021,9,UTTAR PRADESH,1
Nagaland,Medziphema,2021,13,NAGALAND,1
Gujarat,Sanki,2021,24,GUJARAT,1
Uttar Pradesh,Shahabad(NP),2021,9,UTTAR PRADESH,1
Rajasthan,Manchwa,2021,8,RAJASTHAN,1
Gujarat,Adhewada,2021,24,GUJARAT,1
Tamil Nadu,Pasur,2021,33,TAMIL NADU,1
Madhya Pradesh,Malajkhand,2021,23,MADHYA PRADESH,1
Himachal Pradesh,Jabal,2021,2,HIMACHAL PRADESH,1
Odisha,Khariar,2021,21,ODISHA,1
Uttar Pradesh,Chunar,2021,9,UTTAR PRADESH,1
Tamil Nadu,Vellottamparappu,2021,33,TAMIL NADU,1
Chhattisgarh,Simga,2021,22,CHHATTISGARH,1
Odisha,Bhanjanagar,2021,21,ODISHA,1
Karnataka,Manvi,2021,29,KARNATAKA,1
Himachal Pradesh,Jogindarnagar,2021,2,HIMACHAL PRADESH,1
Uttar Pradesh,Dohrighat,2021,9,UTTAR PRADESH,1
Punjab,Malerkotla,2021,3,PUNJAB,1
Tamil Nadu,Salem,2021,33,TAMIL NADU,1
Rajasthan,Chhabra,2021,8,RAJASTHAN,1
Tamil Nadu,Papparapatti,2021,33,TAMIL NADU,1
Gujarat,Atodra,2021,24,GUJARAT,1
Madhya Pradesh,Indore,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Aligarh,2021,9,UTTAR PRADESH,1
Gujarat,Jafrabad,2021,24,GUJARAT,1
Karnataka,Yellapur,2021,29,KARNATAKA,1
Rajasthan,Jhiwana,2021,8,RAJASTHAN,1
Jharkhand,Majhion,2021,20,JHARKHAND,1
Uttar Pradesh,Habibpur,2021,9,UTTAR PRADESH,1
Punjab,Budhlada,2021,3,PUNJAB,1
Uttar Pradesh,Dostpur,2021,9,UTTAR PRADESH,1
Madhya Pradesh,Mau,2021,23,MADHYA PRADESH,1
Gujarat,Sugad,2021,24,GUJARAT,1
Gujarat,Khoraj,2021,24,GUJARAT,1
Tamil Nadu,Thirumazhisai,2021,33,TAMIL NADU,1
Karnataka,Virajpet,2021,29,KARNATAKA,1
Maharashtra,Panchgani,2021,27,MAHARASHTRA,1
Andhra Pradesh,Sariki,2021,28,ANDHRA PRADESH,1
West Bengal,Darjeeling,2021,19,WEST BENGAL,1
Tamil Nadu,Musiri,2021,33,TAMIL NADU,1
Uttar Pradesh,Bansi,2021,9,UTTAR PRADESH,1
Karnataka,Athni,2021,29,KARNATAKA,1
Chhattisgarh,Kanker,2021,22,CHHATTISGARH,1
Uttar Pradesh,Gonda,2021,9,UTTAR PRADESH,1
Kerala,Aluva,2021,32,KERALA,1
Jharkhand,Ratanpur,2021,20,JHARKHAND,1
Maharashtra,Hingna (BU),2021,27,MAHARASHTRA,1
Karnataka,Sringeri,2021,29,KARNATAKA,1
Madhya Pradesh,Anjad,2021,23,MADHYA PRADESH,1
Uttarakhand,Gangotri,2021,5,UTTARAKHAND,1
Chhattisgarh,Pendra,2021,22,CHHATTISGARH,1
Rajasthan,Surajgarh,2021,8,RAJASTHAN,1
Uttar Pradesh,Tilpata Karanwas,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Paintepur,2021,9,UTTAR PRADESH,1
Madhya Pradesh,Bhanpura,2021,23,MADHYA PRADESH,1
Tamil Nadu,Varadarajanpettai,2021,33,TAMIL NADU,1
Rajasthan,Govindpura,2021,8,RAJASTHAN,1
Andhra Pradesh,Dhuppalapudi,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Tharangambadi,2021,33,TAMIL NADU,1
Tamil Nadu,Tiruppur,2021,33,TAMIL NADU,1
Kerala,Edathala (CT),2021,32,KERALA,1
Rajasthan,Bholi,2021,8,RAJASTHAN,1
Madhya Pradesh,Petlawad,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Jangipur,2021,9,UTTAR PRADESH,1
Himachal Pradesh,Rajpura,2021,2,HIMACHAL PRADESH,1
Uttar Pradesh,Un,2021,9,UTTAR PRADESH,1
West Bengal,Chandanpur,2021,19,WEST BENGAL,1
Assam,Lakhipur(TC),2021,18,ASSAM,1
Madhya Pradesh,Khirkiya,2021,23,MADHYA PRADESH,1
Uttarakhand,Roorkee(CB),2021,5,UTTARAKHAND,1
Chhattisgarh,Kharod,2021,22,CHHATTISGARH,1
Rajasthan,Sawai Madhopur,2021,8,RAJASTHAN,1
Madhya Pradesh,Timarni,2021,23,MADHYA PRADESH,1
Arunachal Pradesh,Changlang,2021,12,ARUNACHAL PRADESH,1
Uttar Pradesh,Tanda(NPP),2021,9,UTTAR PRADESH,1
Uttar Pradesh,Mahaban,2021,9,UTTAR PRADESH,1
Tamil Nadu,Athani,2021,33,TAMIL NADU,1
Andhra Pradesh,Tekkali,2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Khetia,2021,23,MADHYA PRADESH,1
Chhattisgarh,Rajpur,2021,22,CHHATTISGARH,1
Uttar Pradesh,Kajgaon,2021,9,UTTAR PRADESH,1
Rajasthan,Nimbahera,2021,8,RAJASTHAN,1
Maharashtra,Sanasvadi (CT),2021,27,MAHARASHTRA,1
Maharashtra,Mandvi Budruk,2021,27,MAHARASHTRA,1
Maharashtra,Osmanabad,2021,27,MAHARASHTRA,1
Gujarat,Parab,2021,24,GUJARAT,1
Maharashtra,Ranjangaon Ganpati,2021,27,MAHARASHTRA,1
Bihar,Sahebganj,2021,10,BIHAR,1
Bihar,Dehri,2021,10,BIHAR,1
Tripura,Udaipur,2021,16,TRIPURA,1
Rajasthan,Balwanta,2021,8,RAJASTHAN,1
Rajasthan,Deoli,2021,8,RAJASTHAN,1
Tamil Nadu,Muthur,2021,33,TAMIL NADU,1
Andhra Pradesh,Vissakoderu,2021,28,ANDHRA PRADESH,1
Tripura,Teliamura,2021,16,TRIPURA,1
Tamil Nadu,Kulithalai,2021,33,TAMIL NADU,1
Maharashtra,Lonikand,2021,27,MAHARASHTRA,1
Jammu and Kashmir,Sopore,2021,1,JAMMU AND KASHMIR,1
Andhra Pradesh,Puritipenta,2021,28,ANDHRA PRADESH,1
Assam,Dhekiajuli,2021,18,ASSAM,1
Madhya Pradesh,Kolaras,2021,23,MADHYA PRADESH,1
Rajasthan,Kishangarh,2021,8,RAJASTHAN,1
Haryana,Panchkula,2021,6,HARYANA,1
Tamil Nadu,Ezhudesam,2021,33,TAMIL NADU,1
Uttar Pradesh,Kalpi,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Dhaurehra,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Farrukhabad-Cum-Fatehgarh,2021,9,UTTAR PRADESH,1
Maharashtra,Chakur,2021,27,MAHARASHTRA,1
Assam,Sivasagar,2021,18,ASSAM,1
Puducherry,Madukkarai,2021,34,PUDUCHERRY,1
Tamil Nadu,Padaiveedu,2021,33,TAMIL NADU,1
Andhra Pradesh,Tanuku,2021,28,ANDHRA PRADESH,1
Rajasthan,Jhalrapatan,2021,8,RAJASTHAN,1
Assam,Bokakhat,2021,18,ASSAM,1
Uttar Pradesh,Bakewar,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Kasganj,2021,9,UTTAR PRADESH,1
Haryana,Nilokheri,2021,6,HARYANA,1
Rajasthan,Akola,2021,8,RAJASTHAN,1
Jammu and Kashmir,Beerwah,2021,1,JAMMU AND KASHMIR,1
Maharashtra,Yerkheda (Part),2021,27,MAHARASHTRA,1
Maharashtra,Ambegaon,2021,27,MAHARASHTRA,1
Odisha,Sambalpur,2021,21,ODISHA,1
Tamil Nadu,Srimushnam,2021,33,TAMIL NADU,1
Karnataka,Talikota,2021,29,KARNATAKA,1
Tamil Nadu,Kakkalur,2021,33,TAMIL NADU,1
Madhya Pradesh,Baraily,2021,23,MADHYA PRADESH,1
Tamil Nadu,Nayapakkam,2021,33,TAMIL NADU,1
Kerala,Kottakkal,2021,32,KERALA,1
Gujarat,Visnagar,2021,24,GUJARAT,1
Uttar Pradesh,Lonapur,2021,9,UTTAR PRADESH,1
Madhya Pradesh,Betma,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Pamidi,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Kovvada,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Muhammadabad,2021,9,UTTAR PRADESH,1
Tamil Nadu,Pinjivakkam,2021,33,TAMIL NADU,1
Odisha,Junagarh,2021,21,ODISHA,1
Andhra Pradesh,Unagatla,2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Amarwara,2021,23,MADHYA PRADESH,1
Tamil Nadu,Marandahalli,2021,33,TAMIL NADU,1
Karnataka,Basavana Bagevadi,2021,29,KARNATAKA,1
Rajasthan,Padampur,2021,8,RAJASTHAN,1
Maharashtra,Khamgaon,2021,27,MAHARASHTRA,1
Rajasthan,Manpur Gate,2021,8,RAJASTHAN,1
Himachal Pradesh,Tahliwal,2021,2,HIMACHAL PRADESH,1
Bihar,Bhabua,2021,10,BIHAR,1
Uttar Pradesh,Sewalkhas,2021,9,UTTAR PRADESH,1
Tamil Nadu,Ammavarikuppam,2021,33,TAMIL NADU,1
Uttar Pradesh,Utraula,2021,9,UTTAR PRADESH,1
Tamil Nadu,Perumbakkam,2021,33,TAMIL NADU,1
Maharashtra,Ram Nagar,2021,27,MAHARASHTRA,1
Manipur,Kakching Khunou,2021,14,MANIPUR,1
Bihar,Banka,2021,10,BIHAR,1
Punjab,Banga,2021,3,PUNJAB,1
Tripura,Santir Bazar,2021,16,TRIPURA,1
Maharashtra,Dapodi,2021,27,MAHARASHTRA,1
Uttarakhand,Dehradun,2021,5,UTTARAKHAND,1
Tamil Nadu,Boothipuram,2021,33,TAMIL NADU,1
Nagaland,Bhandari,2021,13,NAGALAND,1
Gujarat,Vadala,2021,24,GUJARAT,1
Tamil Nadu,Unnamalaikadai,2021,33,TAMIL NADU,1
Maharashtra,Mhalunge,2021,27,MAHARASHTRA,1
Maharashtra,Maregaon,2021,27,MAHARASHTRA,1
Karnataka,Chincholi,2021,29,KARNATAKA,1
Gujarat,Zadeshwar,2021,24,GUJARAT,1
West Bengal,Raniganj,2021,19,WEST BENGAL,1
Gujarat,Adalaj,2021,24,GUJARAT,1
Uttar Pradesh,Ayodhya,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Biskohar,2021,9,UTTAR PRADESH,1
Meghalaya,Tura,2021,17,MEGHALAYA,1
Tamil Nadu,Palavakkam,2021,33,TAMIL NADU,1
Tamil Nadu,Allapuram,2021,33,TAMIL NADU,1
Punjab,Patran,2021,3,PUNJAB,1
Andhra Pradesh,Duppada,2021,28,ANDHRA PRADESH,1
Bihar,Koath,2021,10,BIHAR,1
West Bengal,Baranagar,2021,19,WEST BENGAL,1
Bihar,Ghoghardiha,2021,10,BIHAR,1
Gujarat,Nandesari (INA),2021,24,GUJARAT,1
Andhra Pradesh,Chennur,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Bhimadole,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Ammapettai (Erode),2021,33,TAMIL NADU,1
Mizoram,Sairang,2021,15,MIZORAM,1
Tamil Nadu,Palani,2021,33,TAMIL NADU,1
Uttar Pradesh,Lucknow(CB),2021,9,UTTAR PRADESH,1
Rajasthan,Somalpur,2021,8,RAJASTHAN,1
Madhya Pradesh,Kymore,2021,23,MADHYA PRADESH,1
Maharashtra,Shegaon,2021,27,MAHARASHTRA,1
Uttar Pradesh,Amethi (NP),2021,9,UTTAR PRADESH,1
West Bengal,Sonamukhi,2021,19,WEST BENGAL,1
Karnataka,Nanjangud,2021,29,KARNATAKA,1
Uttar Pradesh,Sunrakh Bangar,2021,9,UTTAR PRADESH,1
Rajasthan,Jamwa Ramgarh (CT),2021,8,RAJASTHAN,1
Madhya Pradesh,Unchehara,2021,23,MADHYA PRADESH,1
Rajasthan,Raipur,2021,8,RAJASTHAN,1
Maharashtra,Malwadi,2021,27,MAHARASHTRA,1
Tamil Nadu,Perundurai,2021,33,TAMIL NADU,1
Tamil Nadu,Kandanur,2021,33,TAMIL NADU,1
Maharashtra,Shivane(Bhag),2021,27,MAHARASHTRA,1
Kerala,Kottuvally (CT),2021,32,KERALA,1
Odisha,Brajarajnagar,2021,21,ODISHA,1
Goa,Ponda,2021,30,GOA,1
Andhra Pradesh,Gopalapuram,2021,28,ANDHRA PRADESH,1
Puducherry,Seliamedu,2021,34,PUDUCHERRY,1
Karnataka,Kalghatgi,2021,29,KARNATAKA,1
Maharashtra,Muktai Np,2021,27,MAHARASHTRA,1
Karnataka,Ranibennur,2021,29,KARNATAKA,1
Gujarat,Harni,2021,24,GUJARAT,1
Gujarat,Koyli,2021,24,GUJARAT,1
Punjab,Chaoke,2021,3,PUNJAB,1
West Bengal,Serampore,2021,19,WEST BENGAL,1
Gujarat,Kumbharia,2021,24,GUJARAT,1
Punjab,Pathankot,2021,3,PUNJAB,1
Madhya Pradesh,Dhar,2021,23,MADHYA PRADESH,1
Manipur,Sekmai,2021,14,MANIPUR,1
Andhra Pradesh,Gangavalli,2021,28,ANDHRA PRADESH,1
Chhattisgarh,Baloda,2021,22,CHHATTISGARH,1
Tamil Nadu,Pannaipuram,2021,33,TAMIL NADU,1
Odisha,Remuna,2021,21,ODISHA,1
West Bengal,Rishra,2021,19,WEST BENGAL,1
Gujarat,Motali,2021,24,GUJARAT,1
Jammu and Kashmir,Uri,2021,1,JAMMU AND KASHMIR,1
Maharashtra,Kondhave A.M.,2021,27,MAHARASHTRA,1
Madhya Pradesh,Churhat,2021,23,MADHYA PRADESH,1
Odisha,Kantabanji,2021,21,ODISHA,1
Puducherry,Thirubuvanai,2021,34,PUDUCHERRY,1
Maharashtra,Vadgave (J S),2021,27,MAHARASHTRA,1
Uttarakhand,Banbasa,2021,5,UTTARAKHAND,1
Chhattisgarh,Kasdol,2021,22,CHHATTISGARH,1
Uttar Pradesh,Doghat,2021,9,UTTAR PRADESH,1
Tamil Nadu,Melagaram,2021,33,TAMIL NADU,1
Odisha,Dhamanagar,2021,21,ODISHA,1
