ROWID,Country,State LGD Code,State,YearCode,Year,City name,Location name,Number of Monitoring Days,Minimum Concentration of Sulphur Dioxide (SO2) (24-hourly average),Maximum Concentration of Sulphur Dioxide (SO2) (24-hourly average),Concentration of Sulphur Dioxide (SO2) (Annual average)
4249,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Bangalore,Yeshwanthpura police station,95.0,8.0,21.0,13.0
4250,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Belgaum,Karnataka SPCB Office Building,84.0,2.0,2.0,2.0
4251,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Bidar,"KSPCB Office Premises, Bidar",24.0,5.0,7.0,6.0
4252,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Bijapur,"KSPCB Office Premises, Bijapur",8.0,2.0,2.0,2.0
4253,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Chitradurga,"KSPCB Office Premises, Chitradurga",105.0,2.0,6.0,3.0
4254,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Devanagere,"HPF Intakewell, Kumarapattnam",100.0,2.0,7.0,4.0
4255,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Devanagere,"Mothi Theatre, Gandhi Circle, P.B. Road",94.0,2.0,10.0,6.0
4256,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Devanagere,"Regional Office building, KSPCB",102.0,2.0,7.0,3.0
4257,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Gulbarga / Kalaburgi,Government Hospital,78.0,2.0,27.0,5.0
4258,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Hassan,KSRTC bus stand building,110.0,5.0,6.0,6.0
4259,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",HubliDharwad,"Lakkamanahalli Industrial Area, Dharwad",103.0,4.0,7.0,5.0
4260,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",HubliDharwad,"Rani Chennamma Circle, Hubli",103.0,4.0,8.0,5.0
4261,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Kolar,"KSPCB Office Premises, Kolar",104.0,5.0,9.0,6.0
4262,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Mandya,"KSPCB Building, Bandigowda Badarahe",102.0,9.0,17.0,11.0
4263,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Mangalore,Baikampady Industrial Area,97.0,3.0,14.0,8.0
4264,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Mysore,"K.R.Circle, Visvesvaraya Bldg",102.0,10.0,19.0,12.0
4265,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Mysore,KSPCB Bldg. Hebbal Ind. Area,105.0,10.0,17.0,12.0
4266,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Raichur,"KSPCB Office Premises, Raichur",93.0,5.0,16.0,9.0
4267,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Shimaga,"The VISL, Oxygen Plant, Shimoga",104.0,2.0,7.0,5.0
4268,India,29,Karnataka,2014,"Calendar Year (Jan - Dec), 2014",Timukuru,KSPCB Office Premises,24.0,6.0,16.0,11.0
4269,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Bangalore,"AMCO Batteries, Mysore Road",111.0,2.0,13.0,5.0
4270,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Bangalore,"Graphite India, White Field Road",119.0,2.0,7.0,5.0
4271,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Bangalore,"Jnanabharathi, Bangalore University",24.0,6.0,21.0,11.0
4272,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Bangalore,"KHB Industrial Area, Yelahanka",104.0,2.0,8.0,5.0
4273,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Bangalore,Peenya Industrial Area,116.0,2.0,13.0,5.0
4274,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Bangalore,"TERI office, Vital Medi healthcare Pvt Ltd",26.0,4.0,7.0,6.0
4275,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Bangalore,Victoria hospital,124.0,2.0,7.0,5.0
4276,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Bangalore,Yeshwanthpura police station,125.0,2.0,7.0,5.0
4277,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Belgaum,Karnataka SPCB Office Building,69.0,2.0,3.0,2.0
4278,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Bidar,"KSPCB Office Premises, Bidar",25.0,6.0,7.0,6.0
4279,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Bijapur,"KSPCB Office Premises, Bijapur",69.0,2.0,5.0,2.0
4280,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Chitradurga,"KSPCB Office Premises, Chitradurga",104.0,2.0,8.0,3.0
4281,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Devanagere,"HPF Intakewell, Kumarapattnam",104.0,2.0,6.0,4.0
4282,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Devanagere,"Mothi Theatre, Gandhi Circle, P.B. Road",104.0,4.0,13.0,6.0
4283,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Devanagere,"Regional Office building, KSPCB",102.0,2.0,6.0,3.0
4284,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Gulbarga / Kalaburgi,Government Hospital,39.0,2.0,10.0,3.0
4285,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Hassan,KSRTC bus stand building,108.0,5.0,7.0,6.0
4286,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",HubliDharwad,"Lakkamanahalli Industrial Area, Dharwad",105.0,4.0,7.0,6.0
4287,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",HubliDharwad,"Rani Chennamma Circle, Hubli",105.0,4.0,8.0,6.0
4288,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Kolar,"KSPCB Office Premises, Kolar",17.0,5.0,8.0,6.0
4289,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Mandya,"KSPCB Building, Bandigowda Badarahe",100.0,5.0,13.0,10.0
4290,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Mangalore,Baikampady Industrial Area,97.0,3.0,13.0,7.0
4291,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Mysore,"K.R.Circle, Visvesvaraya Bldg",105.0,6.0,18.0,11.0
4292,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Mysore,KSPCB Bldg. Hebbal Ind. Area,106.0,5.0,14.0,10.0
4293,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Raichur,"KSPCB Office Premises, Raichur",60.0,3.0,9.0,6.0
4294,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Shimaga,"The VISL, Oxygen Plant, Shimoga",102.0,2.0,6.0,3.0
4295,India,29,Karnataka,2015,"Calendar Year (Jan - Dec), 2015",Timukuru,KSPCB Office Premises,85.0,2.0,7.0,5.0
4296,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Bagalkote,Bagalkote KSPCB Office Premises,33.0,2.0,2.0,2.0
4297,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Bangalore,"AMCO Batteries, Mysore Road",104.0,2.0,12.0,2.0
4298,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Bangalore,"Graphite India, White Field Road",94.0,2.0,2.0,2.0
4299,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Bangalore,"Jnanabharathi, Bangalore University",84.0,3.0,30.0,11.0
4300,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Bangalore,"KHB Industrial Area, Yelahanka",108.0,2.0,2.0,2.0
4301,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Bangalore,Peenya Industrial Area,94.0,2.0,14.0,2.0
4302,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Bangalore,"TERI office, Vital Medi healthcare Pvt Ltd",46.0,2.0,8.0,2.0
4303,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Bangalore,Victoria hospital,102.0,2.0,6.0,2.0
4304,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Bangalore,Yeshwanthpura police station,99.0,2.0,6.0,2.0
4305,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Belgaum,Karnataka SPCB Office Building,89.0,2.0,2.0,2.0
4306,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Bijapur,KSPCB Office Premises,76.0,2.0,2.0,2.0
4307,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Chitradurga,KSPCB Office Premises,90.0,2.0,6.0,3.0
4308,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Devanagere,"HPF Intakewell, Kumarapattnam",54.0,2.0,4.0,3.0
4309,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Devanagere,"Mothi Theatre, Gandhi Circle, P.B. Road",53.0,3.0,6.0,5.0
4310,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Devanagere,"Regional Office building, KSPCB",50.0,2.0,5.0,3.0
4311,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Gulbarga / Kalaburgi,Government Hospital,,,,
4312,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Hassan,KSRTC bus stand building,111.0,5.0,7.0,6.0
4313,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",HubliDharwad,"Lakkamanahalli Industrial Area, Dharwad",104.0,4.0,7.0,5.0
4314,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",HubliDharwad,"Rani Chennamma Circle, Hubli",104.0,4.0,7.0,5.0
4315,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Kolar,"KSPCB Office Premises, Kolar",58.0,2.0,2.0,2.0
4316,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Mandya,"KSPCB Building, Bandigowda Badarahe",90.0,2.0,6.0,3.0
4317,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Mangalore,Baikampady Industrial Area,60.0,2.0,14.0,7.0
4318,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Mysore,"K.R.Circle, Visvesvaraya Bldg",81.0,2.0,6.0,3.0
4319,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Mysore,KSPCB Bldg. Hebbal Ind. Area,101.0,2.0,7.0,3.0
4320,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Raichur,"KSPCB Office Premises, Raichur",29.0,2.0,12.0,5.0
4321,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Shimaga,"The VISL, Oxygen Plant, Shimoga",53.0,2.0,4.0,3.0
4322,India,29,Karnataka,2016,"Calendar Year (Jan - Dec), 2016",Timukuru,KSPCB Office Premises,93.0,2.0,2.0,2.0
4323,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Bagalkote,Bagalkote KSPCB Office Premises,82.0,2.0,2.0,2.0
4324,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Bangalore,"AMCO Batteries, Mysore Road",100.0,2.0,2.0,2.0
4325,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Bangalore,"Graphite India, White Field Road",72.0,2.0,2.0,2.0
4326,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Bangalore,"Jnanabharathi, Bangalore University",59.0,2.0,12.0,4.0
4327,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Bangalore,"KHB Industrial Area, Yelahanka",98.0,2.0,2.0,2.0
4328,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Bangalore,Peenya Industrial Area,89.0,2.0,2.0,2.0
4329,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Bangalore,"RV College of Engineering, Mysore Road",72.0,2.0,10.0,2.0
4330,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Bangalore,"TERI office, Vital Medi healthcare Pvt Ltd",80.0,2.0,2.0,2.0
4331,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Bangalore,Victoria hospital,106.0,2.0,2.0,2.0
4332,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Bangalore,Yeshwanthpura police station,105.0,2.0,2.0,2.0
4333,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Belgaum,Karnataka SPCB Office Building,91.0,2.0,2.0,2.0
4334,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Bijapur,KSPCB Office Premises,77.0,2.0,3.0,2.0
4335,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Chitradurga,KSPCB Office Premises,98.0,2.0,4.0,3.0
4336,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Devanagere,"HPF Intakewell, Kumarapattnam",82.0,2.0,5.0,3.0
4337,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Devanagere,"Mothi Theatre, Gandhi Circle, P.B. Road",84.0,4.0,7.0,5.0
4338,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Devanagere,"Regional Office building, KSPCB",80.0,2.0,6.0,3.0
4339,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Dharwad,"Rani Chennamma Circle, Hubli",108.0,4.0,9.0,5.0
4340,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Gulbarga / Kalaburgi,Government Hospital,18.0,2.0,5.0,3.0
4341,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Hassan,KSRTC bus stand building,108.0,4.0,8.0,5.0
4342,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",HubliDharwad,"Lakkamanahalli Industrial Area, Dharwad",106.0,4.0,7.0,5.0
4343,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Karwar,Karwar Port Directors Office,27.0,4.0,6.0,5.0
4344,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Kolar,"KSPCB Office Premises, Kolar",86.0,2.0,2.0,2.0
4345,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Mandya,"KSPCB Building, Bandigowda Badarahe",96.0,2.0,7.0,2.0
4346,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Mangalore,Baikampady Industrial Area,95.0,3.0,12.0,8.0
4347,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Mysore,"K.R.Circle, Visvesvaraya Bldg",104.0,2.0,9.0,2.0
4348,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Mysore,KSPCB Bldg. Hebbal Ind. Area,91.0,2.0,9.0,2.0
4349,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Raichur,"KSPCB Office Premises, Raichur",84.0,2.0,24.0,3.0
4350,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Shimaga,"The VISL, Oxygen Plant, Shimoga",89.0,2.0,5.0,3.0
4351,India,29,Karnataka,2017,"Calendar Year (Jan - Dec), 2017",Timukuru,KSPCB Office Premises,94.0,2.0,2.0,2.0
4352,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Bagalkote,Bagalkote KSPCB Office Premises,84.0,2.0,2.0,2.0
4353,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Bangalore,"AMCO Batteries, Mysore Road",120.0,2.0,4.0,2.0
4354,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Bangalore,"Graphite India, White Field Road",83.0,2.0,3.0,2.0
4355,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Bangalore,"Jnanabharathi, Bangalore University",77.0,2.0,10.0,6.0
4356,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Bangalore,"KHB Industrial Area, Yelahanka",124.0,2.0,3.0,2.0
4357,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Bangalore,Peenya Industrial Area,85.0,2.0,3.0,2.0
4358,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Bangalore,"TERI office, Vital Medi healthcare Pvt Ltd",105.0,2.0,3.0,2.0
4359,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Bangalore,Victoria hospital,104.0,2.0,5.0,2.0
4360,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Bangalore,Yeshwanthpura police station,120.0,2.0,4.0,2.0
4361,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Belgaum,Karnataka SPCB Office Building,79.0,2.0,2.0,2.0
4362,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Bidar,KSPCB Office Premises,45.0,2.0,3.0,2.0
4363,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Bijapur,KSPCB Office Premises,87.0,2.0,2.0,2.0
4364,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Chitradurga,KSPCB Office Premises,101.0,2.0,17.0,4.0
4365,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Devanagere,"HPF Intakewell, Kumarapattnam",105.0,2.0,24.0,4.0
4366,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Devanagere,"Regional Office building, KSPCB",94.0,2.0,10.0,4.0
4367,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Gulbarga / Kalaburgi,Government Hospital,61.0,2.0,5.0,2.0
4368,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Hassan,KSRTC bus stand building,104.0,2.0,5.0,4.0
4369,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",HubliDharwad,"Lakkamanahalli Industrial Area, Dharwad",103.0,4.0,7.0,5.0
4370,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",HubliDharwad,"Rani Chennamma Circle, Hubli",106.0,4.0,8.0,5.0
4371,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Kolar,"KSPCB Office Premises, Kolar",95.0,2.0,2.0,2.0
4372,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Mandya,"KSPCB Building, Bandigowda Badarahe",45.0,2.0,2.0,2.0
4373,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Mangalore,Baikampady Industrial Area,93.0,4.0,10.0,7.0
4374,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Mysore,"K.R.Circle, Visvesvaraya Bldg",103.0,2.0,10.0,3.0
4375,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Raichur,"KSPCB Office Premises, Raichur",106.0,2.0,23.0,2.0
4376,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Shimaga,"The VISL, Oxygen Plant, Shimoga",101.0,2.0,25.0,8.0
4377,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Timukuru,KSPCB Office Premises,103.0,2.0,3.0,2.0
4378,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bagalkote,Bagalkote KSPCB Office Premises,85.0,2.0,2.0,2.0
4379,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bangalore,"AMCO Batteries, Mysore Road",107.0,2.0,2.0,2.0
4380,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bangalore,"Graphite India, White Field Road",83.0,2.0,2.0,2.0
4381,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bangalore,"Jnanabharathi, Bangalore University",102.0,4.0,12.0,7.0
4382,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bangalore,"KHB Industrial Area, Yelahanka",80.0,2.0,2.0,2.0
4383,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bangalore,Peenya Industrial Area,52.0,2.0,2.0,2.0
4384,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bangalore,"RV College of Engineering, Mysore Road",1.0,8.0,8.0,
4385,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bangalore,"TERI office, Vital Medi healthcare Pvt Ltd",108.0,2.0,2.0,2.0
4386,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bangalore,Victoria hospital,103.0,2.0,2.0,2.0
4387,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bangalore,Yeshwanthpura police station,100.0,2.0,2.0,2.0
4388,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Belgaum,Karnataka SPCB Office Building,52.0,2.0,9.0,2.0
4389,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bidar,KSPCB Office Premises,52.0,2.0,4.0,2.0
4390,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Bijapur,KSPCB Office Premises,38.0,2.0,2.0,2.0
4391,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Chitradurga,KSPCB Office Premises,105.0,2.0,20.0,6.0
4392,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Devanagere,"HPF Intakewell, Kumarapattnam",102.0,2.0,13.0,5.0
4393,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Devanagere,"Mothi Theatre, Gandhi Circle, P.B. Road / Traffic Police Station",80.0,5.0,30.0,20.0
4394,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Devanagere,"Regional Office building, KSPCB",94.0,2.0,20.0,6.0
4395,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Gulbarga / Kalaburgi,Government Hospital,50.0,2.0,4.0,3.0
4396,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Hassan,KSRTC bus stand building,104.0,2.0,5.0,3.0
4397,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",HubliDharwad,"Lakkamanahalli Industrial Area, Dharwad",105.0,4.0,6.0,4.0
4398,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",HubliDharwad,"Rani Chennamma Circle, Hubli",104.0,4.0,6.0,5.0
4399,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Kolar,"KSPCB Office Premises, Kolar",98.0,2.0,2.0,2.0
4400,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Mandya,"KSPCB Building, Bandigowda Badarahe",107.0,2.0,9.0,2.0
4401,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Mangalore,Baikampady Industrial Area,92.0,5.0,9.0,7.0
4402,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Mysore,"K.R.Circle, Visvesvaraya Bldg",111.0,2.0,12.0,2.0
4403,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Mysore,KSPCB Bldg. Hebbal Ind. Area,1.0,10.0,10.0,
4404,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Raichur,"KSPCB Office Premises, Raichur",77.0,2.0,7.0,2.0
4405,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Shimaga,"The VISL, Oxygen Plant, Shimoga",100.0,3.0,50.0,24.0
4406,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Timukuru,KSPCB Office Premises,103.0,2.0,2.0,2.0
4407,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Bagalkote,Bagalkote KSPCB Office Premises,,2.0,2.0,2.0
4408,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Bangalore,"AMCO Batteries, Mysore Road",,2.0,3.0,2.0
4409,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Bangalore,"Graphite India, White Field Road",,2.0,2.0,2.0
4410,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Bangalore,"Jnanabharathi, Bangalore University",,2.0,4.0,3.0
4411,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Bangalore,"KHB Industrial Area, Yelahanka",,2.0,2.0,2.0
4412,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Bangalore,Peenya Industrial Area,,2.0,2.0,2.0
4413,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Bangalore,"TERI office, Vital Medi healthcare Pvt Ltd",,2.0,2.0,2.0
4414,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Bangalore,Yeshwanthpura police station,,2.0,2.0,2.0
4415,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Belgaum,Karnataka SPCB Office Building,,2.0,2.0,2.0
4416,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Bidar,KSPCB Office Premises,,2.0,11.0,4.0
4417,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Chitradurga,KSPCB Office Premises,,2.0,16.0,3.0
4418,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Devanagere,"HPF Intakewell, Kumarapattnam",,2.0,12.0,3.0
4419,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Devanagere,"Mothi Theatre, Gandhi Circle, P.B. Road / Traffic Police Station",,4.0,33.0,15.0
4420,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Devanagere,"Regional Office building, KSPCB",,2.0,19.0,5.0
4421,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Gulbarga / Kalaburgi,Government Hospital,,2.0,7.0,3.0
4422,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Hassan,KSRTC bus stand building,,2.0,5.0,3.0
4423,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",HubliDharwad,"Lakkamanahalli Industrial Area, Dharwad",,4.0,5.0,4.0
4424,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",HubliDharwad,"Rani Chennamma Circle, Hubli",,4.0,6.0,5.0
4425,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Mandya,"KSPCB Building, Bandigowda Badarahe",,2.0,3.0,2.0
4426,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Mangalore,Baikampady Industrial Area,,2.0,10.0,6.0
4427,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Mysore,"K.R.Circle, Visvesvaraya Bldg",,2.0,4.0,2.0
4428,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Mysore,KSPCB Bldg. Hebbal Ind. Area,,2.0,8.0,2.0
4429,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Shimaga,"The VISL, Oxygen Plant, Shimoga",,2.0,10.0,6.0
4430,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Timukuru,KSPCB Office Premises,,2.0,3.0,2.0
4431,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Bagalkote,,,,,7.0
4432,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Bangalore,,,,,5.0
4433,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Belgaum,,,,,2.0
4434,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Bidar,,,,,26.0
4435,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Bijapur / Vijayapura,,,,,5.0
4436,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Chamarajanagar,,,,,4.0
4437,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Chikkaballapur,,,,,6.0
