srcStateName,srcYear,srcMonth,srcCalendarDay,YearCode,Year,MonthCode,Country,Month,DayCode,StateCode,CalendarDay,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Madhya Pradesh,2020,Dec - 2020,11-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201211,23,2020-12-11,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,12-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201212,23,2020-12-12,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,13-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201213,23,2020-12-13,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,14-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201214,23,2020-12-14,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,15-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201215,23,2020-12-15,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,16-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201216,23,2020-12-16,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,17-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201217,23,2020-12-17,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,18-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201218,23,2020-12-18,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,19-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201219,23,2020-12-19,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,1-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201201,23,2020-12-01,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,20-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201220,23,2020-12-20,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,21-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201221,23,2020-12-21,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,22-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201222,23,2020-12-22,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,23-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201223,23,2020-12-23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,24-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201224,23,2020-12-24,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,25-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201225,23,2020-12-25,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,26-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201226,23,2020-12-26,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,27-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201227,23,2020-12-27,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,28-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201228,23,2020-12-28,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,29-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201229,23,2020-12-29,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,2-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201202,23,2020-12-02,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,30-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201230,23,2020-12-30,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,31-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201231,23,2020-12-31,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,3-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201203,23,2020-12-03,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,4-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201204,23,2020-12-04,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,5-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201205,23,2020-12-05,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,6-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201206,23,2020-12-06,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,7-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201207,23,2020-12-07,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,8-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201208,23,2020-12-08,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Dec - 2020,9-Dec-2020,2020,"Calendar Year (Jan - Dec), 2020",202012,India,"December, 2020",20201209,23,2020-12-09,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,10-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200110,23,2020-01-10,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,11-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200111,23,2020-01-11,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,12-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200112,23,2020-01-12,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,13-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200113,23,2020-01-13,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,14-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200114,23,2020-01-14,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,15-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200115,23,2020-01-15,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,16-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200116,23,2020-01-16,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,17-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200117,23,2020-01-17,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,18-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200118,23,2020-01-18,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,19-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200119,23,2020-01-19,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,1-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200101,23,2020-01-01,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,20-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200120,23,2020-01-20,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,21-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200121,23,2020-01-21,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,22-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200122,23,2020-01-22,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,23-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200123,23,2020-01-23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,24-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200124,23,2020-01-24,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,25-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200125,23,2020-01-25,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,26-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200126,23,2020-01-26,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,27-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200127,23,2020-01-27,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,28-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200128,23,2020-01-28,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,29-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200129,23,2020-01-29,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,2020,Jan - 2020,2-Jan-2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",20200102,23,2020-01-02,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,25408016,15095856,4015578,11080278,774641,2.54876e+07,26262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
