srcStateName,srcYear,srcMonth,srcCalendarDay,City,Index Value of air,Quality of air,YearCode,Year,MonthCode,Month,DayCode,CalendarDay
Telangana,2020,Dec - 2020,28-Dec-2020,Warangal,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Amtala,143,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Meghalaya,2020,Dec - 2020,28-Dec-2020,Tura,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Meghalaya,2020,Dec - 2020,28-Dec-2020,Khlihriat,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Assam,2020,Dec - 2020,28-Dec-2020,Dibrugarh,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Meghalaya,2020,Dec - 2020,28-Dec-2020,Dawki,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Tamilnadu,2020,Dec - 2020,28-Dec-2020,Cuddalore,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Sikkim,2020,Dec - 2020,28-Dec-2020,Singtam,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Sikkim,2020,Dec - 2020,28-Dec-2020,Ravangla,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Sikkim,2020,Dec - 2020,28-Dec-2020,Rangpo,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Sikkim,2020,Dec - 2020,28-Dec-2020,Pelling,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Sikkim,2020,Dec - 2020,28-Dec-2020,Namchi,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Dadara & Nagar Haveli and Daman & Diu,2020,Dec - 2020,28-Dec-2020,Daman,96,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Purulia,84,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttar Pradesh,2020,Dec - 2020,28-Dec-2020,Firozabad,256,Poor,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Bhiwandi,67,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Jalgaon,58,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Jharkhand,2020,Dec - 2020,28-Dec-2020,Saraikela,127,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Jharkhand,2020,Dec - 2020,28-Dec-2020,Ranchi,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Jharkhand,2020,Dec - 2020,28-Dec-2020,Jharia,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Jharkhand,2020,Dec - 2020,28-Dec-2020,Jamshedpur,130,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Akola,71,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Ambernath,61,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Amravati,54,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Marmagao,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Rampurhat,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Cuncolim,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Codli,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Telangana,2020,Dec - 2020,28-Dec-2020,Sangareddy,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Telangana,2020,Dec - 2020,28-Dec-2020,Ramagundum,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Jharkhand,2020,Dec - 2020,28-Dec-2020,Dhanbad,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttar Pradesh,2020,Dec - 2020,28-Dec-2020,Bareily,500,Sever,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Meghalaya,2020,Dec - 2020,28-Dec-2020,Byrnihat,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Manipur,2020,Dec - 2020,28-Dec-2020,Imphal,146,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Ulhas Nagar,70,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Telangana,2020,Dec - 2020,28-Dec-2020,Patencheru,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Badlapur,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Sangli,150,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttar Pradesh,2020,Dec - 2020,28-Dec-2020,Anpara,181,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Telangana,2020,Dec - 2020,28-Dec-2020,Nizamabad,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttar Pradesh,2020,Dec - 2020,28-Dec-2020,Gajroula,268,Poor,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Baharampur,76,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Telangana,2020,Dec - 2020,28-Dec-2020,Nalgonda,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Telangana,2020,Dec - 2020,28-Dec-2020,Kothur,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Telangana,2020,Dec - 2020,28-Dec-2020,Khammam,135,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Kerala,2020,Dec - 2020,28-Dec-2020,Alappuzha,52,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Kerala,2020,Dec - 2020,28-Dec-2020,Pathanamthitta,34,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Panaji,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Gujarat,2020,Dec - 2020,28-Dec-2020,Jamnagar,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Assam,2020,Dec - 2020,28-Dec-2020,Nagaon,149,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Balurghat,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Punjab,2020,Dec - 2020,28-Dec-2020,Peer Mohammad,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Punjab,2020,Dec - 2020,28-Dec-2020,Naudhrani (Malerkotla),,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Punjab,2020,Dec - 2020,28-Dec-2020,Mureedke (Batala),99,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Bankura,86,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Barasat,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Bardhaman,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Barrckpore,98,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Gujarat,2020,Dec - 2020,28-Dec-2020,Vadodara,119,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Himachal Pradesh,2020,Dec - 2020,28-Dec-2020,Baddi,146,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttar Pradesh,2020,Dec - 2020,28-Dec-2020,Khurja,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttar Pradesh,2020,Dec - 2020,28-Dec-2020,Mathura,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttar Pradesh,2020,Dec - 2020,28-Dec-2020,Raibareli,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttar Pradesh,2020,Dec - 2020,28-Dec-2020,Saharanpur,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttar Pradesh,2020,Dec - 2020,28-Dec-2020,Unnao,105,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttarakhand,2020,Dec - 2020,28-Dec-2020,Dehradun,203,Poor,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Himachal Pradesh,2020,Dec - 2020,28-Dec-2020,Damtal,87,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Punjab,2020,Dec - 2020,28-Dec-2020,Dera Bassi,110,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Punjab,2020,Dec - 2020,28-Dec-2020,Changal (Sangrur),,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Punjab,2020,Dec - 2020,28-Dec-2020,Bara Pind (Goraya),,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Punjab,2020,Dec - 2020,28-Dec-2020,Aspal Khurd (Tapa),,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Meghalaya,2020,Dec - 2020,28-Dec-2020,Umaim,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Tripura,2020,Dec - 2020,28-Dec-2020,Agartala,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Pondicherry,2020,Dec - 2020,28-Dec-2020,Karaikal,50,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Odisha,2020,Dec - 2020,28-Dec-2020,Sambalpur,43,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Meghalaya,2020,Dec - 2020,28-Dec-2020,Nongstoin,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttar Pradesh,2020,Dec - 2020,28-Dec-2020,Gorakhpur,197,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Kerala,2020,Dec - 2020,28-Dec-2020,Palakkad,66,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Telangana,2020,Dec - 2020,28-Dec-2020,Karimnagar,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Tamilnadu,2020,Dec - 2020,28-Dec-2020,Trichy,51,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Tamilnadu,2020,Dec - 2020,28-Dec-2020,Salem,34,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Tamilnadu,2020,Dec - 2020,28-Dec-2020,Mettur,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Assam,2020,Dec - 2020,28-Dec-2020,Magherita,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Assam,2020,Dec - 2020,28-Dec-2020,Golaghat,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Tamilnadu,2020,Dec - 2020,28-Dec-2020,Madurai,45,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Jharkhand,2020,Dec - 2020,28-Dec-2020,Barajamda,127,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Himachal Pradesh,2020,Dec - 2020,28-Dec-2020,Una,48,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Uluberia,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Karnataka,2020,Dec - 2020,28-Dec-2020,Tumkuru,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Karnataka,2020,Dec - 2020,28-Dec-2020,Mandya,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Karnataka,2020,Dec - 2020,28-Dec-2020,Chitradurga,37,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Karnataka,2020,Dec - 2020,28-Dec-2020,Belgaum,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Assam,2020,Dec - 2020,28-Dec-2020,Daranga,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Tribeni,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Himachal Pradesh,2020,Dec - 2020,28-Dec-2020,Vashisht,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Jammu & Kashmir,2020,Dec - 2020,28-Dec-2020,Jammu,198,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Jalna,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Assam,2020,Dec - 2020,28-Dec-2020,Bongaigaon,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Gujarat,2020,Dec - 2020,28-Dec-2020,Rajkot,117,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Vasco,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Kolhapur,116,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Latur,68,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Usgao-Pale,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Assam,2020,Dec - 2020,28-Dec-2020,Tezpur,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Tuem,68,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Tilamol,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Sikkim,2020,Dec - 2020,28-Dec-2020,Mangan,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Sikkim,2020,Dec - 2020,28-Dec-2020,Gangtok,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Sikkim,2020,Dec - 2020,28-Dec-2020,Chungthang,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Rajasthan,2020,Dec - 2020,28-Dec-2020,Chittorgargh,169,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Rajasthan,2020,Dec - 2020,28-Dec-2020,Bharatpur,206,Poor,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Punjab,2020,Dec - 2020,28-Dec-2020,Rakhra (Patiala),,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Kerala,2020,Dec - 2020,28-Dec-2020,Kottayam,39,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Tamluk,157,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Suri,87,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Raniganj,119,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Ranaghat,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Kerala,2020,Dec - 2020,28-Dec-2020,Mallappuram,30,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Gujarat,2020,Dec - 2020,28-Dec-2020,Surat,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Maharashtra,2020,Dec - 2020,28-Dec-2020,Pimpri-Chinchwad,94,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Sankrail,155,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
West Bengal,2020,Dec - 2020,28-Dec-2020,Rishra,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Chattisgarh,2020,Dec - 2020,28-Dec-2020,Bilaspur,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Punjab,2020,Dec - 2020,28-Dec-2020,Kharaori (Sirhind),91,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Sanguem,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Ponda,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Punjab,2020,Dec - 2020,28-Dec-2020,Jaito Sarja (Batala),,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Himachal Pradesh,2020,Dec - 2020,28-Dec-2020,Dharamshala,56,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Himachal Pradesh,2020,Dec - 2020,28-Dec-2020,Kala Amb,97,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Punjab,2020,Dec - 2020,28-Dec-2020,Fatehpur (Samana),105,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Himachal Pradesh,2020,Dec - 2020,28-Dec-2020,Manali,21,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Himachal Pradesh,2020,Dec - 2020,28-Dec-2020,Nalagarh,120,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Himachal Pradesh,2020,Dec - 2020,28-Dec-2020,Parwanoo,38,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Jammu & Kashmir,2020,Dec - 2020,28-Dec-2020,Pulwama,113,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Himachal Pradesh,2020,Dec - 2020,28-Dec-2020,Poanta Sahib,90,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Odisha,2020,Dec - 2020,28-Dec-2020,Jharsuguda,113,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Assam,2020,Dec - 2020,28-Dec-2020,Tinsukia,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Arunachal Pradesh,2020,Dec - 2020,28-Dec-2020,Itanagar,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Honda,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Andhra Pradesh,2020,Dec - 2020,28-Dec-2020,Vizianagaram,72,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Kundaim,90,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Mapusa,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Margao,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Andhra Pradesh,2020,Dec - 2020,28-Dec-2020,Srikakulam,113,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Bicholim,82,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Goa,2020,Dec - 2020,28-Dec-2020,Assanora,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Nagaland,2020,Dec - 2020,28-Dec-2020,Dimapur,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Mizoram,2020,Dec - 2020,28-Dec-2020,Kolasib,24,Good,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201228,2020-12-28
Uttarakhand,2020,Dec - 2020,29-Dec-2020,Dehradun,257,Poor,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Gujarat,2020,Dec - 2020,29-Dec-2020,Jamnagar,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Gujarat,2020,Dec - 2020,29-Dec-2020,Rajkot,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Gujarat,2020,Dec - 2020,29-Dec-2020,Surat,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Gujarat,2020,Dec - 2020,29-Dec-2020,Vadodara,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Himachal Pradesh,2020,Dec - 2020,29-Dec-2020,Baddi,146,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Himachal Pradesh,2020,Dec - 2020,29-Dec-2020,Damtal,147,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Goa,2020,Dec - 2020,29-Dec-2020,Honda,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Goa,2020,Dec - 2020,29-Dec-2020,Kundaim,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Goa,2020,Dec - 2020,29-Dec-2020,Mapusa,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Assam,2020,Dec - 2020,29-Dec-2020,Silcher,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Assam,2020,Dec - 2020,29-Dec-2020,North Lakhimpur,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Assam,2020,Dec - 2020,29-Dec-2020,Nalbari,87,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Goa,2020,Dec - 2020,29-Dec-2020,Sanguem,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Andhra Pradesh,2020,Dec - 2020,29-Dec-2020,Anatapur,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Andhra Pradesh,2020,Dec - 2020,29-Dec-2020,Chittor,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Punjab,2020,Dec - 2020,29-Dec-2020,Peer Mohammad,,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Punjab,2020,Dec - 2020,29-Dec-2020,Naudhrani (Malerkotla),,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Punjab,2020,Dec - 2020,29-Dec-2020,Mureedke (Batala),,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Punjab,2020,Dec - 2020,29-Dec-2020,Kharaori (Sirhind),,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Punjab,2020,Dec - 2020,29-Dec-2020,Jaito Sarja (Batala),,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Punjab,2020,Dec - 2020,29-Dec-2020,Fatehpur (Samana),,,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
Goa,2020,Dec - 2020,29-Dec-2020,Ponda,84,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201229,2020-12-29
