ROWID,Country,State lgd code,State,Yearcode,Year,Monthcode,Month,Name of the fertilizer used,Required fertilizer quantity,Available fertilizer quantity
8925,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",Muriate of Potash (MOP) or Potassium Chloride,1000.00,0.00
8926,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014","nitrogen, phosphorus, and potassium",1850.00,929.75
8927,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",Triple superphosphate,0.00,0.00
8928,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",UREA,2000.00,0.00
8929,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Diammonium Phosphate,500.00,25.00
8930,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Monoammonium Phosphate,0.00,0.00
8931,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Muriate of Potash (MOP) or Potassium Chloride,500.00,0.00
8932,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014","nitrogen, phosphorus, and potassium",1660.00,1519.80
8933,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Triple superphosphate,0.00,0.00
8935,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Diammonium Phosphate,1000.00,20.00
8936,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Monoammonium Phosphate,0.00,0.00
8937,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Muriate of Potash (MOP) or Potassium Chloride,500.00,0.00
8938,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014","nitrogen, phosphorus, and potassium",2350.00,744.15
8939,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Triple superphosphate,0.00,0.00
8940,India,34,Puducherry,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",UREA,2000.00,265.00
8941,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Diammonium Phosphate,0.00,74.00
8942,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Monoammonium Phosphate,0.00,0.00
8943,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,66.00
8944,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014","nitrogen, phosphorus, and potassium",0.00,605.60
8945,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Single super Phosphate,0.00,0.00
8946,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Triple superphosphate,0.00,0.00
8947,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",UREA,0.00,2.00
8948,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Diammonium Phosphate,0.00,74.00
8949,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Monoammonium Phosphate,0.00,0.00
8950,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,58.00
8951,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014","nitrogen, phosphorus, and potassium",0.00,535.60
8952,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Single super Phosphate,0.00,0.00
8953,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Triple superphosphate,0.00,0.00
8954,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",UREA,0.00,468.00
8955,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Diammonium Phosphate,0.00,74.00
8956,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Monoammonium Phosphate,0.00,0.00
8957,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,149.00
8958,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014","nitrogen, phosphorus, and potassium",0.00,185.60
8959,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Single super Phosphate,0.00,0.00
8960,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Triple superphosphate,0.00,0.00
8961,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",UREA,0.00,118.00
8962,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Diammonium Phosphate,0.00,0.00
8963,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Monoammonium Phosphate,0.00,0.00
8964,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,12.00
8965,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014","nitrogen, phosphorus, and potassium",0.00,35.00
8966,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Triple superphosphate,0.00,0.00
8967,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",UREA,0.00,9.00
8968,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Diammonium Phosphate,0.00,0.00
8969,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Monoammonium Phosphate,0.00,0.00
8970,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,12.00
8971,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014","nitrogen, phosphorus, and potassium",0.00,35.00
8972,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Triple superphosphate,0.00,0.00
8973,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",UREA,0.00,5.00
8974,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Diammonium Phosphate,0.00,0.00
8975,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Monoammonium Phosphate,0.00,0.00
8976,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,12.00
8977,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014","nitrogen, phosphorus, and potassium",0.00,35.00
8978,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Triple superphosphate,0.00,0.00
8979,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",UREA,0.00,233.15
8980,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Diammonium Phosphate,0.00,49.00
8981,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Monoammonium Phosphate,0.00,0.00
8982,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,6.00
8983,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014","nitrogen, phosphorus, and potassium",0.00,60.00
8984,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Triple superphosphate,0.00,0.00
8985,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",UREA,0.00,5.00
8986,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Diammonium Phosphate,0.00,0.00
8987,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Monoammonium Phosphate,0.00,0.00
8988,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,64.00
8989,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014","nitrogen, phosphorus, and potassium",0.00,18.00
8990,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Single super Phosphate,0.00,0.00
8991,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Triple superphosphate,0.00,0.00
8992,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",UREA,0.00,0.85
8993,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Diammonium Phosphate,750.00,0.00
8994,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Monoammonium Phosphate,0.00,0.00
8995,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Muriate of Potash (MOP) or Potassium Chloride,650.00,0.00
8996,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014","nitrogen, phosphorus, and potassium",2150.00,109.05
8997,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Triple superphosphate,0.00,0.00
8998,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",UREA,2450.00,0.00
8999,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Diammonium Phosphate,300.00,0.00
9000,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Monoammonium Phosphate,0.00,0.00
9001,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Muriate of Potash (MOP) or Potassium Chloride,700.00,12.00
9002,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015","nitrogen, phosphorus, and potassium",1400.00,46.00
9003,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Single super Phosphate,500.00,0.00
9004,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Triple superphosphate,0.00,0.00
9005,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",UREA,2100.00,13.00
9006,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Diammonium Phosphate,300.00,200.00
9007,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Monoammonium Phosphate,0.00,0.00
9008,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Muriate of Potash (MOP) or Potassium Chloride,300.00,12.00
9009,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015","nitrogen, phosphorus, and potassium",1300.00,224.00
9010,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Single super Phosphate,400.00,75.00
9011,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Triple superphosphate,0.00,0.00
9012,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",UREA,1600.00,30.00
9013,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Diammonium Phosphate,500.00,100.00
9014,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Monoammonium Phosphate,0.00,0.00
9015,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Muriate of Potash (MOP) or Potassium Chloride,300.00,12.00
9016,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015","nitrogen, phosphorus, and potassium",2000.00,565.00
9017,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Single super Phosphate,300.00,50.00
9018,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Triple superphosphate,0.00,0.00
9019,India,34,Puducherry,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",UREA,2100.00,71.00
9020,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Diammonium Phosphate,0.00,56.00
9021,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Monoammonium Phosphate,0.00,0.00
9022,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,129.15
9023,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015","nitrogen, phosphorus, and potassium",0.00,727.80
9024,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Single super Phosphate,0.00,0.00
9025,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Triple superphosphate,0.00,0.00
9026,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",UREA,0.00,0.00
9027,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Diammonium Phosphate,0.00,36.00
9028,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Monoammonium Phosphate,0.00,0.00
9029,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,33.15
9030,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015","nitrogen, phosphorus, and potassium",0.00,636.80
9031,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Single super Phosphate,0.00,0.00
9032,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Triple superphosphate,0.00,0.00
9033,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",UREA,0.00,0.00
9034,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Diammonium Phosphate,0.00,36.00
9035,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Monoammonium Phosphate,0.00,0.00
9036,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,33.15
9037,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015","nitrogen, phosphorus, and potassium",0.00,518.80
9038,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Single super Phosphate,0.00,0.00
9039,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Triple superphosphate,0.00,0.00
9040,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",UREA,0.00,0.00
9041,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Diammonium Phosphate,0.00,36.00
9042,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Monoammonium Phosphate,0.00,0.00
9043,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,33.15
9044,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015","nitrogen, phosphorus, and potassium",0.00,351.80
9045,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Single super Phosphate,0.00,0.00
9046,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Triple superphosphate,0.00,0.00
9047,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",UREA,0.00,0.00
9048,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Diammonium Phosphate,0.00,36.00
9049,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Monoammonium Phosphate,0.00,0.00
9050,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9051,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015","nitrogen, phosphorus, and potassium",0.00,230.80
9052,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Single super Phosphate,0.00,0.00
9053,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Triple superphosphate,0.00,0.00
9054,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",UREA,0.00,50.00
9055,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Diammonium Phosphate,0.00,0.00
9056,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Monoammonium Phosphate,0.00,0.00
9057,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,122.00
9058,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015","nitrogen, phosphorus, and potassium",0.00,286.75
9059,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Triple superphosphate,0.00,0.00
9060,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",UREA,0.00,0.85
9061,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Diammonium Phosphate,0.00,0.00
9062,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Monoammonium Phosphate,0.00,0.00
9063,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00,59.00
9064,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016","nitrogen, phosphorus, and potassium",0.00,18.00
9065,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Single super Phosphate,0.00,0.00
9066,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Triple superphosphate,0.00,0.00
9067,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",UREA,0.00,0.85
9068,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Diammonium Phosphate,0.00,48.00
9069,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Monoammonium Phosphate,0.00,0.00
9070,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00,17.00
9071,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016","nitrogen, phosphorus, and potassium",0.00,30.20
9072,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Single super Phosphate,0.00,0.00
9073,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Triple superphosphate,0.00,0.00
9074,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",UREA,0.00,0.85
9075,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Diammonium Phosphate,0.00,0.00
9076,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Monoammonium Phosphate,0.00,0.00
9077,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00,50.00
9078,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016","nitrogen, phosphorus, and potassium",0.00,333.00
9079,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Single super Phosphate,0.00,0.00
9080,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Triple superphosphate,0.00,0.00
9081,India,34,Puducherry,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",UREA,0.00,138.85
9082,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Diammonium Phosphate,0.00,111.00
9083,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Monoammonium Phosphate,0.00,0.00
9084,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9085,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016","nitrogen, phosphorus, and potassium",0.00,94.80
9086,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Triple superphosphate,0.00,0.00
9087,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",UREA,0.00,0.00
9088,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Diammonium Phosphate,0.00,11.00
9089,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Monoammonium Phosphate,0.00,0.00
9090,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9091,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017","nitrogen, phosphorus, and potassium",0.00,310.00
9092,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Single super Phosphate,0.00,0.00
9093,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Triple superphosphate,0.00,0.00
9094,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",UREA,0.00,0.00
9095,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",Diammonium Phosphate,0.00,11.00
9096,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",Monoammonium Phosphate,0.00,0.00
9097,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9098,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017","nitrogen, phosphorus, and potassium",0.00,173.00
9099,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",Single super Phosphate,0.00,0.00
9100,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",Triple superphosphate,0.00,0.00
9101,India,34,Puducherry,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",UREA,0.00,0.00
9102,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012",Diammonium Phosphate,0.00,0.00
9103,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012",Monoammonium Phosphate,0.00,0.00
9104,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012",Muriate of Potash (MOP) or Potassium Chloride,500.00,0.00
9105,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012","nitrogen, phosphorus, and potassium",0.00,0.00
9106,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012",Triple superphosphate,0.00,0.00
9107,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012",UREA,0.00,0.00
9108,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012",Diammonium Phosphate,0.00,0.00
9109,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012",Monoammonium Phosphate,0.00,0.00
9110,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9111,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012","nitrogen, phosphorus, and potassium",550.00,0.00
9112,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012",Triple superphosphate,0.00,0.00
9113,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012",UREA,600.00,0.00
9114,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012",Diammonium Phosphate,0.00,0.00
9115,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012",Monoammonium Phosphate,0.00,0.00
9116,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9117,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012","nitrogen, phosphorus, and potassium",0.00,0.00
9118,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012",Triple superphosphate,0.00,0.00
9119,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012",UREA,0.00,0.00
9120,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012",Diammonium Phosphate,50.00,0.00
9121,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012",Monoammonium Phosphate,0.00,0.00
9122,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012",Muriate of Potash (MOP) or Potassium Chloride,20.00,0.00
9123,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012","nitrogen, phosphorus, and potassium",15.00,0.00
9124,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012",Triple superphosphate,0.00,0.00
9125,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012",UREA,15.00,0.00
9126,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201205,"August, 2012",Diammonium Phosphate,80.00,0.00
9127,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201205,"August, 2012",Monoammonium Phosphate,0.00,0.00
9128,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201205,"August, 2012",Muriate of Potash (MOP) or Potassium Chloride,50.00,0.00
9129,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201205,"August, 2012","nitrogen, phosphorus, and potassium",85.00,0.00
9130,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201205,"August, 2012",Triple superphosphate,0.00,0.00
9131,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201205,"August, 2012",UREA,25.00,0.00
9132,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012",Diammonium Phosphate,100.00,0.00
9133,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012",Monoammonium Phosphate,0.00,0.00
