srcYear,srcMonth,Name of the fertilizer used,srcStateName,Required fertilizer quantity,Available fertilizer quantity,YearCode,Year,MonthCode,Month
2013-14,Sep-2013,"nitrogen, phosphorus, and potassium",Kerala,31000.00,13898.10,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Diammonium Phosphate,Lakshadweep,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Single super Phosphate,Gujarat,30000.00,3173.75,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,"nitrogen, phosphorus, and potassium",Andaman & Nicobar,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Diammonium Phosphate,Madhya Pradesh,165000.00,71868.05,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,UREA,Andaman & Nicobar,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Muriate of Potash (MOP) or Potassium Chloride,Bihar,25000.00,6706.10,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Monoammonium Phosphate,Megalaya,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Single super Phosphate,Punjab,5000.00,3641.40,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,"nitrogen, phosphorus, and potassium",Himachal Pradesh,2500.00,155.15,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Muriate of Potash (MOP) or Potassium Chloride,Andhra Pradesh,40000.00,22119.39,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,UREA,Gujarat,230000.00,31478.35,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,"nitrogen, phosphorus, and potassium",Karnataka,137000.00,59834.63,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,"nitrogen, phosphorus, and potassium",Assam,1550.00,204.35,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,UREA,Lakshadweep,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Muriate of Potash (MOP) or Potassium Chloride,Harayana,5000.00,969.10,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Diammonium Phosphate,Andaman & Nicobar,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Monoammonium Phosphate,Chattishgarh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,UREA,Himachal Pradesh,12500.00,123.35,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Triple superphosphate,Chandigarh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Muriate of Potash (MOP) or Potassium Chloride,Punjab,5000.00,-4.10,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Monoammonium Phosphate,Bihar,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,UREA,Kerala,24500.00,319.75,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Diammonium Phosphate,Megalaya,450.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Monoammonium Phosphate,Madhya Pradesh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Single super Phosphate,Uttaranchal,1500.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Muriate of Potash (MOP) or Potassium Chloride,Daman & Diu,10.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Muriate of Potash (MOP) or Potassium Chloride,Goa,50.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,UREA,Harayana,250000.00,104304.55,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,"nitrogen, phosphorus, and potassium",Megalaya,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Muriate of Potash (MOP) or Potassium Chloride,Jharkhand,2500.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Single super Phosphate,Delhi,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,UREA,Manipur,7400.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,UREA,Madhya Pradesh,187500.00,124281.70,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Monoammonium Phosphate,Nagaland,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Single super Phosphate,Tamil Nadu,7000.00,4448.05,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Monoammonium Phosphate,Mizoram,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,"nitrogen, phosphorus, and potassium",Pondicherry,1980.00,18.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Monoammonium Phosphate,Andaman & Nicobar,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Single super Phosphate,Dadra & Nagar Haveli,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,"nitrogen, phosphorus, and potassium",Odisha,58000.00,15094.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,UREA,Mizoram,1300.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,"nitrogen, phosphorus, and potassium",Jharkhand,10000.00,3.70,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Diammonium Phosphate,Manipur,1300.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,"nitrogen, phosphorus, and potassium",Bihar,45000.00,8729.65,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Single super Phosphate,Odisha,2700.00,208.25,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Triple superphosphate,Madhya Pradesh,0.00,8443.85,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Triple superphosphate,Daman & Diu,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Muriate of Potash (MOP) or Potassium Chloride,Uttaranchal,1500.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Monoammonium Phosphate,Harayana,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Monoammonium Phosphate,Arunachal Pradesh,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Monoammonium Phosphate,Kerala,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,UREA,Tamil Nadu,80000.00,11864.05,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,"nitrogen, phosphorus, and potassium",Manipur,0.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2013-14,Sep-2013,Single super Phosphate,Arunachal Pradesh,40.00,0.00,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Nagaland,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Jammu & Kashmir,0.00,5090.15,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Dadra & Nagar Haveli,0.00,10.70,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Pondicherry,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Punjab,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Dadra & Nagar Haveli,0.00,350.85,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Pondicherry,0.00,233.15,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Andaman & Nicobar,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Bihar,0.00,18082.95,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Karnataka,0.00,11905.40,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Telangana,0.00,13688.85,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,West Bengal,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Uttar Pradesh,0.00,225245.45,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Uttaranchal,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Himachal Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Dadra & Nagar Haveli,0.00,400.60,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Manipur,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Megalaya,0.00,100.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Madhya Pradesh,0.00,50207.67,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,West Bengal,77900.00,36104.32,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Jammu & Kashmir,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Harayana,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Daman & Diu,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Gujarat,0.00,17736.96,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Bihar,0.00,35186.10,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Megalaya,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,West Bengal,17600.00,7109.15,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Jammu & Kashmir,0.00,13397.85,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Harayana,0.00,3181.65,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Goa,0.00,38.80,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Orissa,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Rajasthan,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Andhra Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Megalaya,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Uttaranchal,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Assam,0.00,3015.85,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Andaman & Nicobar,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Harayana,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Pondicherry,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Rajasthan,0.00,1117.30,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Maharastra,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Maharastra,0.00,12086.40,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Tripura,0.00,3.75,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Bihar,0.00,5443.30,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Nagaland,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Maharastra,0.00,85850.01,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,West Bengal,0.00,7377.55,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Punjab,0.00,3355.30,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Tamil Nadu,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Orissa,0.00,23130.20,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Karnataka,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Assam,0.00,3179.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Telangana,0.00,37822.10,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Madhya Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Nagaland,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Andaman & Nicobar,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Kerala,0.00,1393.84,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Nagaland,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Delhi,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Goa,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Chattishgarh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Delhi,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Daman & Diu,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Gujarat,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Uttaranchal,0.00,139.25,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Jharkhand,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Punjab,0.00,39234.70,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Assam,0.00,1632.05,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Kerala,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Orissa,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Orissa,0.00,24165.35,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Harayana,0.00,1585.40,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Rajasthan,0.00,8021.15,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Gujarat,0.00,10133.20,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Jharkhand,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Delhi,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Maharastra,0.00,78970.43,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Telangana,0.00,52786.99,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Jharkhand,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Arunachal Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Himachal Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Karnataka,43000.00,9736.62,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Andaman & Nicobar,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Arunachal Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Karnataka,91000.00,43534.70,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Andhra Pradesh,40000.00,13826.84,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Gujarat,0.00,6313.85,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Megalaya,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Jharkhand,25000.00,7842.55,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Tripura,0.00,2063.50,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Kerala,0.00,3156.75,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Goa,0.00,102.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Daman & Diu,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Manipur,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Megalaya,0.00,100.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Telangana,0.00,5443.75,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Harayana,0.00,50779.50,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Single super Phosphate,Karnataka,25000.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Madhya Pradesh,0.00,12239.45,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Orissa,0.00,37193.55,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Tripura,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Jammu & Kashmir,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Pondicherry,0.00,12.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Telangana,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Rajasthan,0.00,42653.65,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Arunachal Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Rajasthan,0.00,3526.25,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,West Bengal,16800.00,7717.79,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Karnataka,114000.00,51115.15,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Manipur,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Tripura,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Uttar Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Maharastra,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Delhi,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Pondicherry,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Andhra Pradesh,75000.00,12548.60,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Chattishgarh,0.00,12808.85,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Uttaranchal,0.00,2688.60,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Rajasthan,0.00,1549.30,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Karnataka,122000.00,130831.48,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Mizoram,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Uttar Pradesh,0.00,5436.65,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Andaman & Nicobar,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Punjab,0.00,4322.30,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Goa,0.00,44.50,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Harayana,0.00,7965.10,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Arunachal Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Mizoram,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Maharastra,0.00,19919.10,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Uttaranchal,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Jharkhand,10000.00,1329.25,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Punjab,0.00,1068.15,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Madhya Pradesh,0.00,75955.65,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Gujarat,0.00,21101.62,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
